id,x,y,minlon,maxlon,minla,maxla,landuse
2,0,5,-74.2557,-74.2534,40.5051,40.5069,1
7,1,3,-74.2533,-74.2509,40.5015,40.5032,5
11,1,7,-74.2533,-74.2509,40.5087,40.5105,1
12,1,8,-74.2533,-74.2509,40.5105,40.5122,1
13,1,9,-74.2533,-74.2509,40.5123,40.5141,4
16,2,3,-74.2509,-74.2486,40.5015,40.5032,1
17,2,4,-74.2509,-74.2486,40.5033,40.5051,1
18,2,5,-74.2509,-74.2486,40.5051,40.5069,1
19,2,6,-74.2509,-74.2486,40.5069,40.5087,1
20,2,7,-74.2509,-74.2486,40.5087,40.5105,1
21,2,8,-74.2509,-74.2486,40.5105,40.5122,1
22,2,9,-74.2509,-74.2486,40.5123,40.5141,1
23,2,10,-74.2509,-74.2486,40.5141,40.5158,5
25,3,2,-74.2485,-74.2461,40.4997,40.5015,1
27,3,4,-74.2485,-74.2461,40.5033,40.5051,1
29,3,6,-74.2485,-74.2461,40.5069,40.5087,1
30,3,7,-74.2485,-74.2461,40.5087,40.5105,1
31,3,8,-74.2485,-74.2461,40.5105,40.5122,1
32,3,9,-74.2485,-74.2461,40.5123,40.5141,1
33,3,10,-74.2485,-74.2461,40.5141,40.5158,1
34,3,11,-74.2485,-74.2461,40.5159,40.5177,5
35,3,25,-74.2485,-74.2461,40.5411,40.5428,6
36,4,1,-74.2461,-74.2437,40.4979,40.4997,1
37,4,2,-74.2461,-74.2437,40.4997,40.5015,1
40,4,5,-74.2461,-74.2437,40.5051,40.5069,1
41,4,6,-74.2461,-74.2437,40.5069,40.5087,1
42,4,7,-74.2461,-74.2437,40.5087,40.5105,1
44,4,9,-74.2461,-74.2437,40.5123,40.5141,1
45,4,10,-74.2461,-74.2437,40.5141,40.5158,1
46,4,11,-74.2461,-74.2437,40.5159,40.5177,2
51,5,2,-74.2437,-74.2414,40.4997,40.5015,1
53,5,4,-74.2437,-74.2414,40.5033,40.5051,1
54,5,5,-74.2437,-74.2414,40.5051,40.5069,1
55,5,6,-74.2437,-74.2414,40.5069,40.5087,1
56,5,7,-74.2437,-74.2414,40.5087,40.5105,1
57,5,8,-74.2437,-74.2414,40.5105,40.5122,1
58,5,9,-74.2437,-74.2414,40.5123,40.5141,1
59,5,10,-74.2437,-74.2414,40.5141,40.5158,1
60,5,11,-74.2437,-74.2414,40.5159,40.5177,6
65,5,16,-74.2437,-74.2414,40.5249,40.5267,5
68,5,20,-74.2437,-74.2414,40.5321,40.5338,6
71,5,23,-74.2437,-74.2414,40.5375,40.5393,6
72,5,24,-74.2437,-74.2414,40.5393,40.5411,6
73,6,1,-74.2413,-74.2389,40.4979,40.4997,1
75,6,3,-74.2413,-74.2389,40.5015,40.5032,1
76,6,4,-74.2413,-74.2389,40.5033,40.5051,1
79,6,7,-74.2413,-74.2389,40.5087,40.5105,1
80,6,8,-74.2413,-74.2389,40.5105,40.5122,1
81,6,9,-74.2413,-74.2389,40.5123,40.5141,1
83,6,11,-74.2413,-74.2389,40.5159,40.5177,1
84,6,12,-74.2413,-74.2389,40.5177,40.5195,6
85,6,13,-74.2413,-74.2389,40.5195,40.5212,6
86,6,14,-74.2413,-74.2389,40.5213,40.5231,6
87,6,15,-74.2413,-74.2389,40.5231,40.5248,6
88,6,16,-74.2413,-74.2389,40.5249,40.5267,6
89,6,17,-74.2413,-74.2389,40.5267,40.5285,6
91,6,19,-74.2413,-74.2389,40.5303,40.5321,1
92,6,20,-74.2413,-74.2389,40.5321,40.5338,1
93,6,21,-74.2413,-74.2389,40.5339,40.5357,6
94,6,22,-74.2413,-74.2389,40.5357,40.5375,6
95,6,23,-74.2413,-74.2389,40.5375,40.5393,6
96,6,24,-74.2413,-74.2389,40.5393,40.5411,6
99,7,2,-74.2389,-74.2366,40.4997,40.5015,1
100,7,3,-74.2389,-74.2366,40.5015,40.5032,1
101,7,4,-74.2389,-74.2366,40.5033,40.5051,1
102,7,5,-74.2389,-74.2366,40.5051,40.5069,1
103,7,6,-74.2389,-74.2366,40.5069,40.5087,1
105,7,8,-74.2389,-74.2366,40.5105,40.5122,1
108,7,11,-74.2389,-74.2366,40.5159,40.5177,1
110,7,13,-74.2389,-74.2366,40.5195,40.5212,3
111,7,14,-74.2389,-74.2366,40.5213,40.5231,6
112,7,15,-74.2389,-74.2366,40.5231,40.5248,3
113,7,16,-74.2389,-74.2366,40.5249,40.5267,6
114,7,17,-74.2389,-74.2366,40.5267,40.5285,6
115,7,18,-74.2389,-74.2366,40.5285,40.5302,6
116,7,19,-74.2389,-74.2366,40.5303,40.5321,4
117,7,20,-74.2389,-74.2366,40.5321,40.5338,6
118,7,21,-74.2389,-74.2366,40.5339,40.5357,6
119,7,22,-74.2389,-74.2366,40.5357,40.5375,1
120,7,23,-74.2389,-74.2366,40.5375,40.5393,3
121,7,24,-74.2389,-74.2366,40.5393,40.5411,6
127,8,5,-74.2365,-74.2341,40.5051,40.5069,1
128,8,6,-74.2365,-74.2341,40.5069,40.5087,1
129,8,7,-74.2365,-74.2341,40.5087,40.5105,1
130,8,8,-74.2365,-74.2341,40.5105,40.5122,1
131,8,9,-74.2365,-74.2341,40.5123,40.5141,1
132,8,10,-74.2365,-74.2341,40.5141,40.5158,1
133,8,11,-74.2365,-74.2341,40.5159,40.5177,3
134,8,12,-74.2365,-74.2341,40.5177,40.5195,4
135,8,13,-74.2365,-74.2341,40.5195,40.5212,6
136,8,14,-74.2365,-74.2341,40.5213,40.5231,6
137,8,15,-74.2365,-74.2341,40.5231,40.5248,6
138,8,16,-74.2365,-74.2341,40.5249,40.5267,6
139,8,17,-74.2365,-74.2341,40.5267,40.5285,6
140,8,18,-74.2365,-74.2341,40.5285,40.5302,3
141,8,20,-74.2365,-74.2341,40.5321,40.5338,6
142,8,21,-74.2365,-74.2341,40.5339,40.5357,6
143,8,22,-74.2365,-74.2341,40.5357,40.5375,6
144,8,23,-74.2365,-74.2341,40.5375,40.5393,6
145,8,24,-74.2365,-74.2341,40.5393,40.5411,6
150,9,3,-74.2341,-74.2317,40.5015,40.5032,5
153,9,6,-74.2341,-74.2317,40.5069,40.5087,5
158,9,11,-74.2341,-74.2317,40.5159,40.5177,1
159,9,12,-74.2341,-74.2317,40.5177,40.5195,6
163,9,16,-74.2341,-74.2317,40.5249,40.5267,6
164,9,17,-74.2341,-74.2317,40.5267,40.5285,3
165,9,18,-74.2341,-74.2317,40.5285,40.5302,3
166,9,19,-74.2341,-74.2317,40.5303,40.5321,5
169,9,22,-74.2341,-74.2317,40.5357,40.5375,6
170,9,23,-74.2341,-74.2317,40.5375,40.5393,6
173,9,26,-74.2341,-74.2317,40.5429,40.5447,5
177,9,30,-74.2341,-74.2317,40.5501,40.5518,6
183,10,6,-74.2317,-74.2294,40.5069,40.5087,6
184,10,7,-74.2317,-74.2294,40.5087,40.5105,6
185,10,8,-74.2317,-74.2294,40.5105,40.5122,5
187,10,10,-74.2317,-74.2294,40.5141,40.5158,5
189,10,12,-74.2317,-74.2294,40.5177,40.5195,1
190,10,13,-74.2317,-74.2294,40.5195,40.5212,6
191,10,14,-74.2317,-74.2294,40.5213,40.5231,1
193,10,16,-74.2317,-74.2294,40.5249,40.5267,3
194,10,17,-74.2317,-74.2294,40.5267,40.5285,3
195,10,18,-74.2317,-74.2294,40.5285,40.5302,3
196,10,19,-74.2317,-74.2294,40.5303,40.5321,3
204,10,27,-74.2317,-74.2294,40.5447,40.5465,6
205,10,28,-74.2317,-74.2294,40.5465,40.5483,6
206,10,29,-74.2317,-74.2294,40.5483,40.5501,6
207,10,30,-74.2317,-74.2294,40.5501,40.5518,6
212,11,5,-74.2293,-74.2269,40.5051,40.5069,6
220,11,13,-74.2293,-74.2269,40.5195,40.5212,6
224,11,17,-74.2293,-74.2269,40.5267,40.5285,6
225,11,18,-74.2293,-74.2269,40.5285,40.5302,3
226,11,19,-74.2293,-74.2269,40.5303,40.5321,5
227,11,20,-74.2293,-74.2269,40.5321,40.5338,6
229,11,22,-74.2293,-74.2269,40.5357,40.5375,6
230,11,23,-74.2293,-74.2269,40.5375,40.5393,5
233,11,27,-74.2293,-74.2269,40.5447,40.5465,4
234,11,28,-74.2293,-74.2269,40.5465,40.5483,6
235,11,30,-74.2293,-74.2269,40.5501,40.5518,3
238,12,6,-74.2269,-74.2246,40.5069,40.5087,5
245,12,13,-74.2269,-74.2246,40.5195,40.5212,6
246,12,14,-74.2269,-74.2246,40.5213,40.5231,6
248,12,18,-74.2269,-74.2246,40.5285,40.5302,5
249,12,20,-74.2269,-74.2246,40.5321,40.5338,6
250,12,21,-74.2269,-74.2246,40.5339,40.5357,6
252,12,23,-74.2269,-74.2246,40.5375,40.5393,1
259,12,31,-74.2269,-74.2246,40.5519,40.5537,5
266,13,12,-74.2245,-74.2221,40.5177,40.5195,3
270,13,18,-74.2245,-74.2221,40.5285,40.5302,6
274,13,22,-74.2245,-74.2221,40.5357,40.5375,1
275,13,23,-74.2245,-74.2221,40.5375,40.5393,1
276,13,24,-74.2245,-74.2221,40.5393,40.5411,1
278,13,27,-74.2245,-74.2221,40.5447,40.5465,6
279,13,28,-74.2245,-74.2221,40.5465,40.5483,3
280,13,29,-74.2245,-74.2221,40.5483,40.5501,3
283,14,9,-74.2221,-74.2197,40.5123,40.5141,6
290,14,19,-74.2221,-74.2197,40.5303,40.5321,1
293,14,22,-74.2221,-74.2197,40.5357,40.5375,1
294,14,23,-74.2221,-74.2197,40.5375,40.5393,1
296,14,25,-74.2221,-74.2197,40.5411,40.5428,1
298,14,27,-74.2221,-74.2197,40.5447,40.5465,1
299,14,28,-74.2221,-74.2197,40.5465,40.5483,1
300,14,29,-74.2221,-74.2197,40.5483,40.5501,3
301,14,30,-74.2221,-74.2197,40.5501,40.5518,6
304,15,13,-74.2197,-74.2174,40.5195,40.5212,1
305,15,14,-74.2197,-74.2174,40.5213,40.5231,6
306,15,15,-74.2197,-74.2174,40.5231,40.5248,1
307,15,16,-74.2197,-74.2174,40.5249,40.5267,1
309,15,18,-74.2197,-74.2174,40.5285,40.5302,1
310,15,19,-74.2197,-74.2174,40.5303,40.5321,1
312,15,21,-74.2197,-74.2174,40.5339,40.5357,1
313,15,22,-74.2197,-74.2174,40.5357,40.5375,1
314,15,23,-74.2197,-74.2174,40.5375,40.5393,1
315,15,24,-74.2197,-74.2174,40.5393,40.5411,1
316,15,25,-74.2197,-74.2174,40.5411,40.5428,1
317,15,26,-74.2197,-74.2174,40.5429,40.5447,1
318,15,27,-74.2197,-74.2174,40.5447,40.5465,1
319,15,28,-74.2197,-74.2174,40.5465,40.5483,1
320,15,29,-74.2197,-74.2174,40.5483,40.5501,1
322,15,31,-74.2197,-74.2174,40.5519,40.5537,3
323,15,32,-74.2197,-74.2174,40.5537,40.5554,4
325,16,13,-74.2173,-74.2149,40.5195,40.5212,1
326,16,14,-74.2173,-74.2149,40.5213,40.5231,3
327,16,15,-74.2173,-74.2149,40.5231,40.5248,1
328,16,16,-74.2173,-74.2149,40.5249,40.5267,1
329,16,17,-74.2173,-74.2149,40.5267,40.5285,1
330,16,18,-74.2173,-74.2149,40.5285,40.5302,1
331,16,21,-74.2173,-74.2149,40.5339,40.5357,1
334,16,24,-74.2173,-74.2149,40.5393,40.5411,1
335,16,25,-74.2173,-74.2149,40.5411,40.5428,1
336,16,26,-74.2173,-74.2149,40.5429,40.5447,1
337,16,27,-74.2173,-74.2149,40.5447,40.5465,1
338,16,28,-74.2173,-74.2149,40.5465,40.5483,1
339,16,29,-74.2173,-74.2149,40.5483,40.5501,1
340,16,30,-74.2173,-74.2149,40.5501,40.5518,1
341,16,31,-74.2173,-74.2149,40.5519,40.5537,1
342,16,32,-74.2173,-74.2149,40.5537,40.5554,6
343,17,6,-74.2149,-74.2125,40.5069,40.5087,5
346,17,14,-74.2149,-74.2125,40.5213,40.5231,1
347,17,15,-74.2149,-74.2125,40.5231,40.5248,1
348,17,16,-74.2149,-74.2125,40.5249,40.5267,1
349,17,17,-74.2149,-74.2125,40.5267,40.5285,6
353,17,22,-74.2149,-74.2125,40.5357,40.5375,1
354,17,23,-74.2149,-74.2125,40.5375,40.5393,6
356,17,25,-74.2149,-74.2125,40.5411,40.5428,1
357,17,26,-74.2149,-74.2125,40.5429,40.5447,1
358,17,27,-74.2149,-74.2125,40.5447,40.5465,1
359,17,28,-74.2149,-74.2125,40.5465,40.5483,1
360,17,29,-74.2149,-74.2125,40.5483,40.5501,6
361,17,30,-74.2149,-74.2125,40.5501,40.5518,1
362,17,31,-74.2149,-74.2125,40.5519,40.5537,1
363,17,32,-74.2149,-74.2125,40.5537,40.5554,4
364,17,33,-74.2149,-74.2125,40.5555,40.5573,3
367,18,10,-74.2125,-74.2102,40.5141,40.5158,5
370,18,13,-74.2125,-74.2102,40.5195,40.5212,1
372,18,15,-74.2125,-74.2102,40.5231,40.5248,1
373,18,16,-74.2125,-74.2102,40.5249,40.5267,6
377,18,22,-74.2125,-74.2102,40.5357,40.5375,1
379,18,24,-74.2125,-74.2102,40.5393,40.5411,1
382,18,27,-74.2125,-74.2102,40.5447,40.5465,1
383,18,28,-74.2125,-74.2102,40.5465,40.5483,1
384,18,29,-74.2125,-74.2102,40.5483,40.5501,1
385,18,30,-74.2125,-74.2102,40.5501,40.5518,1
386,18,31,-74.2125,-74.2102,40.5519,40.5537,1
388,18,33,-74.2125,-74.2102,40.5555,40.5573,6
392,19,12,-74.2101,-74.2077,40.5177,40.5195,1
393,19,13,-74.2101,-74.2077,40.5195,40.5212,1
396,19,16,-74.2101,-74.2077,40.5249,40.5267,1
398,19,18,-74.2101,-74.2077,40.5285,40.5302,1
400,19,21,-74.2101,-74.2077,40.5339,40.5357,1
401,19,22,-74.2101,-74.2077,40.5357,40.5375,1
402,19,23,-74.2101,-74.2077,40.5375,40.5393,1
403,19,24,-74.2101,-74.2077,40.5393,40.5411,1
404,19,25,-74.2101,-74.2077,40.5411,40.5428,1
405,19,26,-74.2101,-74.2077,40.5429,40.5447,1
406,19,27,-74.2101,-74.2077,40.5447,40.5465,1
408,19,29,-74.2101,-74.2077,40.5483,40.5501,1
411,19,33,-74.2101,-74.2077,40.5555,40.5573,3
415,20,11,-74.2077,-74.2054,40.5159,40.5177,1
416,20,12,-74.2077,-74.2054,40.5177,40.5195,1
418,20,14,-74.2077,-74.2054,40.5213,40.5231,1
420,20,16,-74.2077,-74.2054,40.5249,40.5267,1
425,20,21,-74.2077,-74.2054,40.5339,40.5357,1
426,20,22,-74.2077,-74.2054,40.5357,40.5375,1
429,20,25,-74.2077,-74.2054,40.5411,40.5428,3
430,20,26,-74.2077,-74.2054,40.5429,40.5447,1
433,20,34,-74.2077,-74.2054,40.5573,40.5591,4
437,21,10,-74.2053,-74.2029,40.5141,40.5158,1
438,21,11,-74.2053,-74.2029,40.5159,40.5177,1
443,21,16,-74.2053,-74.2029,40.5249,40.5267,1
444,21,17,-74.2053,-74.2029,40.5267,40.5285,6
445,21,18,-74.2053,-74.2029,40.5285,40.5302,1
447,21,20,-74.2053,-74.2029,40.5321,40.5338,1
448,21,21,-74.2053,-74.2029,40.5339,40.5357,1
449,21,22,-74.2053,-74.2029,40.5357,40.5375,1
450,21,23,-74.2053,-74.2029,40.5375,40.5393,1
451,21,24,-74.2053,-74.2029,40.5393,40.5411,1
452,21,25,-74.2053,-74.2029,40.5411,40.5428,1
454,21,27,-74.2053,-74.2029,40.5447,40.5465,1
456,21,33,-74.2053,-74.2029,40.5555,40.5573,5
462,22,9,-74.2029,-74.2005,40.5123,40.5141,1
463,22,10,-74.2029,-74.2005,40.5141,40.5158,1
468,22,15,-74.2029,-74.2005,40.5231,40.5248,1
469,22,16,-74.2029,-74.2005,40.5249,40.5267,1
470,22,17,-74.2029,-74.2005,40.5267,40.5285,1
471,22,18,-74.2029,-74.2005,40.5285,40.5302,1
472,22,19,-74.2029,-74.2005,40.5303,40.5321,1
473,22,20,-74.2029,-74.2005,40.5321,40.5338,5
474,22,21,-74.2029,-74.2005,40.5339,40.5357,1
476,22,23,-74.2029,-74.2005,40.5375,40.5393,1
478,22,25,-74.2029,-74.2005,40.5411,40.5428,1
480,22,27,-74.2029,-74.2005,40.5447,40.5465,1
484,22,32,-74.2029,-74.2005,40.5537,40.5554,1
489,22,50,-74.2029,-74.2005,40.5861,40.5879,6
490,22,62,-74.2029,-74.2005,40.6077,40.6094,6
493,23,11,-74.2005,-74.1982,40.5159,40.5177,1
494,23,12,-74.2005,-74.1982,40.5177,40.5195,1
495,23,13,-74.2005,-74.1982,40.5195,40.5212,1
497,23,15,-74.2005,-74.1982,40.5231,40.5248,1
498,23,16,-74.2005,-74.1982,40.5249,40.5267,1
499,23,17,-74.2005,-74.1982,40.5267,40.5285,1
500,23,18,-74.2005,-74.1982,40.5285,40.5302,1
501,23,19,-74.2005,-74.1982,40.5303,40.5321,1
502,23,20,-74.2005,-74.1982,40.5321,40.5338,5
506,23,24,-74.2005,-74.1982,40.5393,40.5411,1
508,23,26,-74.2005,-74.1982,40.5429,40.5447,1
509,23,27,-74.2005,-74.1982,40.5447,40.5465,1
510,23,28,-74.2005,-74.1982,40.5465,40.5483,1
511,23,29,-74.2005,-74.1982,40.5483,40.5501,1
512,23,30,-74.2005,-74.1982,40.5501,40.5518,1
513,23,31,-74.2005,-74.1982,40.5519,40.5537,1
514,23,32,-74.2005,-74.1982,40.5537,40.5554,1
515,23,33,-74.2005,-74.1982,40.5555,40.5573,1
516,23,34,-74.2005,-74.1982,40.5573,40.5591,1
517,23,35,-74.2005,-74.1982,40.5591,40.5608,6
519,23,51,-74.2005,-74.1982,40.5879,40.5897,6
522,24,9,-74.1981,-74.1957,40.5123,40.5141,6
523,24,10,-74.1981,-74.1957,40.5141,40.5158,1
524,24,11,-74.1981,-74.1957,40.5159,40.5177,6
525,24,12,-74.1981,-74.1957,40.5177,40.5195,1
526,24,13,-74.1981,-74.1957,40.5195,40.5212,1
529,24,18,-74.1981,-74.1957,40.5285,40.5302,1
531,24,20,-74.1981,-74.1957,40.5321,40.5338,1
532,24,21,-74.1981,-74.1957,40.5339,40.5357,1
533,24,22,-74.1981,-74.1957,40.5357,40.5375,1
535,24,24,-74.1981,-74.1957,40.5393,40.5411,1
536,24,25,-74.1981,-74.1957,40.5411,40.5428,1
537,24,26,-74.1981,-74.1957,40.5429,40.5447,6
538,24,27,-74.1981,-74.1957,40.5447,40.5465,1
539,24,28,-74.1981,-74.1957,40.5465,40.5483,1
540,24,29,-74.1981,-74.1957,40.5483,40.5501,1
541,24,30,-74.1981,-74.1957,40.5501,40.5518,1
542,24,31,-74.1981,-74.1957,40.5519,40.5537,1
543,24,32,-74.1981,-74.1957,40.5537,40.5554,1
544,24,33,-74.1981,-74.1957,40.5555,40.5573,1
545,24,34,-74.1981,-74.1957,40.5573,40.5591,1
546,24,35,-74.1981,-74.1957,40.5591,40.5608,5
547,24,36,-74.1981,-74.1957,40.5609,40.5627,5
549,24,49,-74.1981,-74.1957,40.5843,40.5861,1
550,24,50,-74.1981,-74.1957,40.5861,40.5879,6
551,24,51,-74.1981,-74.1957,40.5879,40.5897,4
558,24,70,-74.1981,-74.1957,40.6221,40.6239,6
560,24,75,-74.1981,-74.1957,40.6311,40.6329,6
564,25,9,-74.1957,-74.1934,40.5123,40.5141,1
568,25,13,-74.1957,-74.1934,40.5195,40.5212,1
570,25,17,-74.1957,-74.1934,40.5267,40.5285,6
572,25,19,-74.1957,-74.1934,40.5303,40.5321,1
573,25,20,-74.1957,-74.1934,40.5321,40.5338,1
574,25,21,-74.1957,-74.1934,40.5339,40.5357,1
581,25,28,-74.1957,-74.1934,40.5465,40.5483,1
582,25,29,-74.1957,-74.1934,40.5483,40.5501,1
583,25,30,-74.1957,-74.1934,40.5501,40.5518,1
584,25,31,-74.1957,-74.1934,40.5519,40.5537,6
585,25,32,-74.1957,-74.1934,40.5537,40.5554,1
586,25,33,-74.1957,-74.1934,40.5555,40.5573,5
591,25,49,-74.1957,-74.1934,40.5843,40.5861,6
592,25,50,-74.1957,-74.1934,40.5861,40.5879,3
593,25,51,-74.1957,-74.1934,40.5879,40.5897,4
594,25,52,-74.1957,-74.1934,40.5897,40.5914,6
597,25,57,-74.1957,-74.1934,40.5987,40.6004,6
598,25,58,-74.1957,-74.1934,40.6005,40.6023,6
608,26,17,-74.1933,-74.1909,40.5267,40.5285,6
609,26,18,-74.1933,-74.1909,40.5285,40.5302,6
610,26,19,-74.1933,-74.1909,40.5303,40.5321,1
611,26,20,-74.1933,-74.1909,40.5321,40.5338,4
612,26,21,-74.1933,-74.1909,40.5339,40.5357,6
613,26,22,-74.1933,-74.1909,40.5357,40.5375,1
614,26,23,-74.1933,-74.1909,40.5375,40.5393,1
618,26,27,-74.1933,-74.1909,40.5447,40.5465,1
620,26,29,-74.1933,-74.1909,40.5483,40.5501,1
621,26,30,-74.1933,-74.1909,40.5501,40.5518,1
622,26,31,-74.1933,-74.1909,40.5519,40.5537,3
623,26,32,-74.1933,-74.1909,40.5537,40.5554,5
627,26,36,-74.1933,-74.1909,40.5609,40.5627,5
628,26,37,-74.1933,-74.1909,40.5627,40.5644,3
629,26,50,-74.1933,-74.1909,40.5861,40.5879,3
630,26,51,-74.1933,-74.1909,40.5879,40.5897,3
631,26,52,-74.1933,-74.1909,40.5897,40.5914,6
632,26,53,-74.1933,-74.1909,40.5915,40.5933,1
636,26,57,-74.1933,-74.1909,40.5987,40.6004,6
637,26,58,-74.1933,-74.1909,40.6005,40.6023,3
638,26,59,-74.1933,-74.1909,40.6023,40.604,6
653,27,18,-74.1909,-74.1885,40.5285,40.5302,1
654,27,19,-74.1909,-74.1885,40.5303,40.5321,1
655,27,20,-74.1909,-74.1885,40.5321,40.5338,1
656,27,21,-74.1909,-74.1885,40.5339,40.5357,6
661,27,26,-74.1909,-74.1885,40.5429,40.5447,6
663,27,28,-74.1909,-74.1885,40.5465,40.5483,1
664,27,29,-74.1909,-74.1885,40.5483,40.5501,1
665,27,30,-74.1909,-74.1885,40.5501,40.5518,1
666,27,31,-74.1909,-74.1885,40.5519,40.5537,5
669,27,34,-74.1909,-74.1885,40.5573,40.5591,5
673,27,50,-74.1909,-74.1885,40.5861,40.5879,6
674,27,51,-74.1909,-74.1885,40.5879,40.5897,1
675,27,52,-74.1909,-74.1885,40.5897,40.5914,1
676,27,53,-74.1909,-74.1885,40.5915,40.5933,1
678,27,55,-74.1909,-74.1885,40.5951,40.5969,6
682,27,59,-74.1909,-74.1885,40.6023,40.604,6
686,27,63,-74.1909,-74.1885,40.6095,40.6113,6
693,27,76,-74.1909,-74.1885,40.6329,40.6346,6
695,28,13,-74.1885,-74.1862,40.5195,40.5212,6
696,28,14,-74.1885,-74.1862,40.5213,40.5231,6
697,28,15,-74.1885,-74.1862,40.5231,40.5248,1
700,28,18,-74.1885,-74.1862,40.5285,40.5302,6
701,28,19,-74.1885,-74.1862,40.5303,40.5321,1
702,28,20,-74.1885,-74.1862,40.5321,40.5338,1
703,28,21,-74.1885,-74.1862,40.5339,40.5357,6
705,28,23,-74.1885,-74.1862,40.5375,40.5393,5
709,28,27,-74.1885,-74.1862,40.5447,40.5465,1
710,28,28,-74.1885,-74.1862,40.5465,40.5483,1
711,28,29,-74.1885,-74.1862,40.5483,40.5501,1
712,28,30,-74.1885,-74.1862,40.5501,40.5518,1
713,28,31,-74.1885,-74.1862,40.5519,40.5537,1
718,28,36,-74.1885,-74.1862,40.5609,40.5627,1
719,28,37,-74.1885,-74.1862,40.5627,40.5644,6
724,28,52,-74.1885,-74.1862,40.5897,40.5914,1
725,28,53,-74.1885,-74.1862,40.5915,40.5933,1
726,28,54,-74.1885,-74.1862,40.5933,40.595,1
730,28,61,-74.1885,-74.1862,40.6059,40.6077,6
731,28,62,-74.1885,-74.1862,40.6077,40.6094,6
732,28,63,-74.1885,-74.1862,40.6095,40.6113,6
733,28,64,-74.1885,-74.1862,40.6113,40.613,6
735,28,68,-74.1885,-74.1862,40.6185,40.6203,6
739,29,13,-74.1861,-74.1837,40.5195,40.5212,1
740,29,14,-74.1861,-74.1837,40.5213,40.5231,1
747,29,21,-74.1861,-74.1837,40.5339,40.5357,1
748,29,22,-74.1861,-74.1837,40.5357,40.5375,1
750,29,24,-74.1861,-74.1837,40.5393,40.5411,1
752,29,26,-74.1861,-74.1837,40.5429,40.5447,1
754,29,28,-74.1861,-74.1837,40.5465,40.5483,1
755,29,29,-74.1861,-74.1837,40.5483,40.5501,1
756,29,30,-74.1861,-74.1837,40.5501,40.5518,1
758,29,32,-74.1861,-74.1837,40.5537,40.5554,1
759,29,33,-74.1861,-74.1837,40.5555,40.5573,6
761,29,35,-74.1861,-74.1837,40.5591,40.5608,1
762,29,36,-74.1861,-74.1837,40.5609,40.5627,6
764,29,38,-74.1861,-74.1837,40.5645,40.5663,1
767,29,54,-74.1861,-74.1837,40.5933,40.595,1
768,29,55,-74.1861,-74.1837,40.5951,40.5969,6
771,29,58,-74.1861,-74.1837,40.6005,40.6023,6
774,29,63,-74.1861,-74.1837,40.6095,40.6113,6
776,29,65,-74.1861,-74.1837,40.6131,40.6149,6
777,29,69,-74.1861,-74.1837,40.6203,40.622,6
781,29,74,-74.1861,-74.1837,40.6293,40.631,4
782,29,75,-74.1861,-74.1837,40.6311,40.6329,6
793,30,22,-74.1837,-74.1814,40.5357,40.5375,1
797,30,26,-74.1837,-74.1814,40.5429,40.5447,6
798,30,27,-74.1837,-74.1814,40.5447,40.5465,1
799,30,28,-74.1837,-74.1814,40.5465,40.5483,1
802,30,31,-74.1837,-74.1814,40.5519,40.5537,1
803,30,32,-74.1837,-74.1814,40.5537,40.5554,1
804,30,33,-74.1837,-74.1814,40.5555,40.5573,1
806,30,35,-74.1837,-74.1814,40.5591,40.5608,1
807,30,36,-74.1837,-74.1814,40.5609,40.5627,1
808,30,37,-74.1837,-74.1814,40.5627,40.5644,1
809,30,38,-74.1837,-74.1814,40.5645,40.5663,1
811,30,55,-74.1837,-74.1814,40.5951,40.5969,1
812,30,56,-74.1837,-74.1814,40.5969,40.5987,3
813,30,57,-74.1837,-74.1814,40.5987,40.6004,6
815,30,64,-74.1837,-74.1814,40.6113,40.613,3
818,30,70,-74.1837,-74.1814,40.6221,40.6239,6
821,30,73,-74.1837,-74.1814,40.6275,40.6293,6
826,31,14,-74.1813,-74.1789,40.5213,40.5231,1
828,31,16,-74.1813,-74.1789,40.5249,40.5267,6
829,31,17,-74.1813,-74.1789,40.5267,40.5285,1
834,31,22,-74.1813,-74.1789,40.5357,40.5375,1
836,31,24,-74.1813,-74.1789,40.5393,40.5411,4
837,31,25,-74.1813,-74.1789,40.5411,40.5428,1
839,31,27,-74.1813,-74.1789,40.5447,40.5465,1
840,31,28,-74.1813,-74.1789,40.5465,40.5483,1
841,31,29,-74.1813,-74.1789,40.5483,40.5501,1
842,31,30,-74.1813,-74.1789,40.5501,40.5518,1
843,31,31,-74.1813,-74.1789,40.5519,40.5537,1
844,31,32,-74.1813,-74.1789,40.5537,40.5554,1
845,31,33,-74.1813,-74.1789,40.5555,40.5573,1
846,31,34,-74.1813,-74.1789,40.5573,40.5591,1
849,31,37,-74.1813,-74.1789,40.5627,40.5644,1
852,31,56,-74.1813,-74.1789,40.5969,40.5987,6
853,31,57,-74.1813,-74.1789,40.5987,40.6004,5
854,31,58,-74.1813,-74.1789,40.6005,40.6023,6
856,31,60,-74.1813,-74.1789,40.6041,40.6059,3
858,31,64,-74.1813,-74.1789,40.6113,40.613,6
859,31,65,-74.1813,-74.1789,40.6131,40.6149,3
863,31,69,-74.1813,-74.1789,40.6203,40.622,6
864,31,71,-74.1813,-74.1789,40.6239,40.6257,4
873,32,16,-74.1789,-74.1765,40.5249,40.5267,6
874,32,17,-74.1789,-74.1765,40.5267,40.5285,1
