id,x,y,minlon,maxlon,minla,maxla,landuse
426.0,25.0,157.0,-9.4408,-9.4386,38.6982,38.6999,1.0
427.0,25.0,158.0,-9.4408,-9.4386,38.7,38.7018,1.0
428.0,25.0,159.0,-9.4408,-9.4386,38.7018,38.7035,1.0
429.0,25.0,160.0,-9.4408,-9.4386,38.7036,38.7054,1.0
430.0,25.0,161.0,-9.4408,-9.4386,38.7054,38.7072,1.0
431.0,25.0,163.0,-9.4408,-9.4386,38.709,38.7108,1.0
433.0,25.0,166.0,-9.4408,-9.4386,38.7144,38.7162,2.0
434.0,25.0,168.0,-9.4408,-9.4386,38.718,38.7198,3.0
438.0,25.0,173.0,-9.4408,-9.4386,38.727,38.7288,3.0
439.0,25.0,174.0,-9.4408,-9.4386,38.7288,38.7305,1.0
440.0,25.0,175.0,-9.4408,-9.4386,38.7306,38.7324,1.0
441.0,25.0,176.0,-9.4408,-9.4386,38.7324,38.7342,1.0
443.0,25.0,178.0,-9.4408,-9.4386,38.736,38.7378,2.0
444.0,25.0,180.0,-9.4408,-9.4386,38.7396,38.7414,1.0
452.0,25.0,226.0,-9.4408,-9.4386,38.8224,38.8242,3.0
454.0,25.0,228.0,-9.4408,-9.4386,38.826,38.8277,2.0
461.0,26.0,155.0,-9.4385,-9.4363,38.6946,38.6963,3.0
462.0,26.0,156.0,-9.4385,-9.4363,38.6964,38.6982,1.0
463.0,26.0,157.0,-9.4385,-9.4363,38.6982,38.6999,1.0
464.0,26.0,158.0,-9.4385,-9.4363,38.7,38.7018,1.0
465.0,26.0,159.0,-9.4385,-9.4363,38.7018,38.7035,1.0
466.0,26.0,160.0,-9.4385,-9.4363,38.7036,38.7054,1.0
467.0,26.0,161.0,-9.4385,-9.4363,38.7054,38.7072,2.0
469.0,26.0,163.0,-9.4385,-9.4363,38.709,38.7108,2.0
470.0,26.0,165.0,-9.4385,-9.4363,38.7126,38.7144,1.0
471.0,26.0,166.0,-9.4385,-9.4363,38.7144,38.7162,2.0
472.0,26.0,167.0,-9.4385,-9.4363,38.7162,38.7179,1.0
475.0,26.0,171.0,-9.4385,-9.4363,38.7234,38.7252,3.0
481.0,26.0,179.0,-9.4385,-9.4363,38.7378,38.7395,2.0
488.0,26.0,213.0,-9.4385,-9.4363,38.799,38.8007,2.0
491.0,26.0,221.0,-9.4385,-9.4363,38.8134,38.8152,3.0
493.0,26.0,226.0,-9.4385,-9.4363,38.8224,38.8242,2.0
495.0,26.0,228.0,-9.4385,-9.4363,38.826,38.8277,1.0
497.0,26.0,231.0,-9.4385,-9.4363,38.8314,38.8332,2.0
499.0,26.0,239.0,-9.4385,-9.4363,38.8458,38.8476,1.0
500.0,26.0,240.0,-9.4385,-9.4363,38.8476,38.8493,1.0
503.0,26.0,250.0,-9.4385,-9.4363,38.8656,38.8673,2.0
506.0,26.0,265.0,-9.4385,-9.4363,38.8926,38.8944,3.0
