id,x,y,minlon,maxlon,minla,maxla,landuse
3328.0,65.0,97.0,4.7011,4.704,52.2819,52.2837,1.0
3330.0,65.0,101.0,4.7011,4.704,52.2892,52.2909,3.0
3331.0,65.0,104.0,4.7011,4.704,52.2945,52.2963,3.0
3332.0,65.0,105.0,4.7011,4.704,52.2963,52.2981,3.0
3333.0,65.0,106.0,4.7011,4.704,52.2982,52.2999,1.0
3334.0,65.0,107.0,4.7011,4.704,52.2999,52.3017,1.0
3335.0,65.0,108.0,4.7011,4.704,52.3018,52.3035,1.0
3336.0,65.0,109.0,4.7011,4.704,52.3035,52.3053,2.0
3337.0,65.0,110.0,4.7011,4.704,52.3053,52.3071,1.0
3340.0,65.0,149.0,4.7011,4.704,52.3755,52.3773,3.0
3342.0,65.0,154.0,4.7011,4.704,52.3845,52.3863,3.0
3344.0,65.0,167.0,4.7011,4.704,52.408,52.4097,3.0
3348.0,65.0,220.0,4.7011,4.704,52.5033,52.5051,3.0
3350.0,65.0,226.0,4.7011,4.704,52.5141,52.5159,1.0
3351.0,65.0,227.0,4.7011,4.704,52.5159,52.5177,1.0
3352.0,65.0,228.0,4.7011,4.704,52.5177,52.5195,1.0
3353.0,65.0,229.0,4.7011,4.704,52.5195,52.5213,1.0
3354.0,65.0,230.0,4.7011,4.704,52.5213,52.5231,3.0
3355.0,65.0,232.0,4.7011,4.704,52.5249,52.5267,4.0
3356.0,65.0,233.0,4.7011,4.704,52.5267,52.5285,1.0
3357.0,65.0,234.0,4.7011,4.704,52.5285,52.5303,1.0
3361.0,65.0,258.0,4.7011,4.704,52.5717,52.5735,3.0
3366.0,66.0,24.0,4.7041,4.707,52.1505,52.1523,2.0
3368.0,66.0,31.0,4.7041,4.707,52.1631,52.1649,4.0
3369.0,66.0,32.0,4.7041,4.707,52.165,52.1667,1.0
3370.0,66.0,33.0,4.7041,4.707,52.1667,52.1685,1.0
3371.0,66.0,34.0,4.7041,4.707,52.1685,52.1703,1.0
3373.0,66.0,36.0,4.7041,4.707,52.1721,52.1739,3.0
3378.0,66.0,48.0,4.7041,4.707,52.1937,52.1955,1.0
3383.0,66.0,83.0,4.7041,4.707,52.2567,52.2585,1.0
3386.0,66.0,87.0,4.7041,4.707,52.2639,52.2657,4.0
3387.0,66.0,101.0,4.7041,4.707,52.2892,52.2909,3.0
3388.0,66.0,102.0,4.7041,4.707,52.2909,52.2927,3.0
3389.0,66.0,103.0,4.7041,4.707,52.2928,52.2945,3.0
3390.0,66.0,105.0,4.7041,4.707,52.2963,52.2981,1.0
3391.0,66.0,106.0,4.7041,4.707,52.2982,52.2999,1.0
3392.0,66.0,107.0,4.7041,4.707,52.2999,52.3017,1.0
3393.0,66.0,108.0,4.7041,4.707,52.3018,52.3035,1.0
3395.0,66.0,111.0,4.7041,4.707,52.3072,52.3089,1.0
3396.0,66.0,112.0,4.7041,4.707,52.3089,52.3107,4.0
3398.0,66.0,216.0,4.7041,4.707,52.4961,52.4979,3.0
3400.0,66.0,225.0,4.7041,4.707,52.5123,52.5141,2.0
3401.0,66.0,226.0,4.7041,4.707,52.5141,52.5159,1.0
3402.0,66.0,227.0,4.7041,4.707,52.5159,52.5177,2.0
3403.0,66.0,228.0,4.7041,4.707,52.5177,52.5195,1.0
3404.0,66.0,229.0,4.7041,4.707,52.5195,52.5213,1.0
3405.0,66.0,230.0,4.7041,4.707,52.5213,52.5231,1.0
3406.0,66.0,231.0,4.7041,4.707,52.5231,52.5249,1.0
3407.0,66.0,232.0,4.7041,4.707,52.5249,52.5267,1.0
3409.0,66.0,235.0,4.7041,4.707,52.5303,52.5321,1.0
3410.0,66.0,236.0,4.7041,4.707,52.5321,52.5339,1.0
3414.0,66.0,262.0,4.7041,4.707,52.5789,52.5807,3.0
3418.0,67.0,31.0,4.707,4.71,52.1631,52.1649,2.0
3419.0,67.0,32.0,4.707,4.71,52.165,52.1667,1.0
3420.0,67.0,33.0,4.707,4.71,52.1667,52.1685,1.0
3422.0,67.0,38.0,4.707,4.71,52.1757,52.1775,3.0
3426.0,67.0,47.0,4.707,4.71,52.192,52.1937,2.0
3427.0,67.0,48.0,4.707,4.71,52.1937,52.1955,1.0
3428.0,67.0,60.0,4.707,4.71,52.2153,52.2171,3.0
3432.0,67.0,80.0,4.707,4.71,52.2513,52.2531,1.0
3433.0,67.0,81.0,4.707,4.71,52.2532,52.2549,1.0
3437.0,67.0,86.0,4.707,4.71,52.2622,52.2639,3.0
3438.0,67.0,99.0,4.707,4.71,52.2855,52.2873,3.0
3439.0,67.0,101.0,4.707,4.71,52.2892,52.2909,3.0
3440.0,67.0,102.0,4.707,4.71,52.2909,52.2927,3.0
3441.0,67.0,103.0,4.707,4.71,52.2928,52.2945,3.0
3442.0,67.0,104.0,4.707,4.71,52.2945,52.2963,3.0
3443.0,67.0,105.0,4.707,4.71,52.2963,52.2981,3.0
3444.0,67.0,106.0,4.707,4.71,52.2982,52.2999,1.0
3445.0,67.0,107.0,4.707,4.71,52.2999,52.3017,1.0
3446.0,67.0,108.0,4.707,4.71,52.3018,52.3035,1.0
3447.0,67.0,109.0,4.707,4.71,52.3035,52.3053,1.0
3448.0,67.0,110.0,4.707,4.71,52.3053,52.3071,2.0
3454.0,67.0,208.0,4.707,4.71,52.4817,52.4835,3.0
3455.0,67.0,209.0,4.707,4.71,52.4835,52.4853,3.0
3459.0,67.0,226.0,4.707,4.71,52.5141,52.5159,2.0
3460.0,67.0,229.0,4.707,4.71,52.5195,52.5213,1.0
3461.0,67.0,230.0,4.707,4.71,52.5213,52.5231,1.0
3462.0,67.0,231.0,4.707,4.71,52.5231,52.5249,1.0
3463.0,67.0,232.0,4.707,4.71,52.5249,52.5267,1.0
3464.0,67.0,233.0,4.707,4.71,52.5267,52.5285,1.0
3465.0,67.0,234.0,4.707,4.71,52.5285,52.5303,1.0
3466.0,67.0,235.0,4.707,4.71,52.5303,52.5321,1.0
3467.0,67.0,236.0,4.707,4.71,52.5321,52.5339,1.0
3468.0,67.0,237.0,4.707,4.71,52.5339,52.5357,1.0
3475.0,68.0,32.0,4.71,4.713,52.165,52.1667,1.0
3476.0,68.0,33.0,4.71,4.713,52.1667,52.1685,3.0
3477.0,68.0,34.0,4.71,4.713,52.1685,52.1703,2.0
3479.0,68.0,38.0,4.71,4.713,52.1757,52.1775,3.0
3481.0,68.0,47.0,4.71,4.713,52.192,52.1937,3.0
3482.0,68.0,49.0,4.71,4.713,52.1955,52.1973,2.0
3485.0,68.0,60.0,4.71,4.713,52.2153,52.2171,2.0
3488.0,68.0,82.0,4.71,4.713,52.2549,52.2567,3.0
3489.0,68.0,84.0,4.71,4.713,52.2586,52.2603,1.0
3490.0,68.0,85.0,4.71,4.713,52.2603,52.2621,1.0
3493.0,68.0,103.0,4.71,4.713,52.2928,52.2945,3.0
3494.0,68.0,105.0,4.71,4.713,52.2963,52.2981,3.0
3500.0,68.0,231.0,4.71,4.713,52.5231,52.5249,1.0
3501.0,68.0,232.0,4.71,4.713,52.5249,52.5267,1.0
3502.0,68.0,233.0,4.71,4.713,52.5267,52.5285,3.0
3503.0,68.0,234.0,4.71,4.713,52.5285,52.5303,4.0
3504.0,68.0,235.0,4.71,4.713,52.5303,52.5321,1.0
3505.0,68.0,236.0,4.71,4.713,52.5321,52.5339,1.0
3506.0,68.0,237.0,4.71,4.713,52.5339,52.5357,1.0
3510.0,69.0,31.0,4.713,4.716,52.1631,52.1649,1.0
3511.0,69.0,32.0,4.713,4.716,52.165,52.1667,3.0
3513.0,69.0,35.0,4.713,4.716,52.1704,52.1721,3.0
3514.0,69.0,36.0,4.713,4.716,52.1721,52.1739,2.0
3515.0,69.0,38.0,4.713,4.716,52.1757,52.1775,3.0
3516.0,69.0,39.0,4.713,4.716,52.1775,52.1793,3.0
3517.0,69.0,40.0,4.713,4.716,52.1794,52.1811,3.0
3525.0,69.0,80.0,4.713,4.716,52.2513,52.2531,4.0
3526.0,69.0,83.0,4.713,4.716,52.2567,52.2585,1.0
3527.0,69.0,84.0,4.713,4.716,52.2586,52.2603,1.0
3528.0,69.0,85.0,4.713,4.716,52.2603,52.2621,1.0
3530.0,69.0,87.0,4.713,4.716,52.2639,52.2657,1.0
3532.0,69.0,102.0,4.713,4.716,52.2909,52.2927,3.0
3533.0,69.0,103.0,4.713,4.716,52.2928,52.2945,3.0
3541.0,69.0,233.0,4.713,4.716,52.5267,52.5285,3.0
3542.0,69.0,234.0,4.713,4.716,52.5285,52.5303,5.0
3543.0,69.0,235.0,4.713,4.716,52.5303,52.5321,1.0
3544.0,69.0,238.0,4.713,4.716,52.5357,52.5375,2.0
3547.0,70.0,31.0,4.716,4.718999999999999,52.1631,52.1649,3.0
3548.0,70.0,32.0,4.716,4.718999999999999,52.165,52.1667,2.0
3549.0,70.0,37.0,4.716,4.718999999999999,52.174,52.1757,3.0
3553.0,70.0,69.0,4.716,4.718999999999999,52.2316,52.2333,3.0
3554.0,70.0,84.0,4.716,4.718999999999999,52.2586,52.2603,1.0
3555.0,70.0,85.0,4.716,4.718999999999999,52.2603,52.2621,1.0
3557.0,70.0,103.0,4.716,4.718999999999999,52.2928,52.2945,3.0
3558.0,70.0,104.0,4.716,4.718999999999999,52.2945,52.2963,3.0
3559.0,70.0,154.0,4.716,4.718999999999999,52.3845,52.3863,3.0
3560.0,70.0,183.0,4.716,4.718999999999999,52.4367,52.4385,3.0
3561.0,70.0,185.0,4.716,4.718999999999999,52.4403,52.4421,1.0
3564.0,70.0,233.0,4.716,4.718999999999999,52.5267,52.5285,1.0
3565.0,70.0,234.0,4.716,4.718999999999999,52.5285,52.5303,3.0
3566.0,70.0,235.0,4.716,4.718999999999999,52.5303,52.5321,3.0
3567.0,70.0,237.0,4.716,4.718999999999999,52.5339,52.5357,3.0
3568.0,70.0,238.0,4.716,4.718999999999999,52.5357,52.5375,3.0
3573.0,71.0,40.0,4.718999999999999,4.7219999999999995,52.1794,52.1811,1.0
3577.0,71.0,58.0,4.718999999999999,4.7219999999999995,52.2117,52.2135,2.0
3582.0,71.0,86.0,4.718999999999999,4.7219999999999995,52.2622,52.2639,1.0
3583.0,71.0,87.0,4.718999999999999,4.7219999999999995,52.2639,52.2657,1.0
3591.0,71.0,142.0,4.718999999999999,4.7219999999999995,52.363,52.3647,3.0
3595.0,71.0,193.0,4.718999999999999,4.7219999999999995,52.4547,52.4565,3.0
3597.0,71.0,215.0,4.718999999999999,4.7219999999999995,52.4943,52.4961,2.0
3598.0,71.0,234.0,4.718999999999999,4.7219999999999995,52.5285,52.5303,3.0
3599.0,71.0,235.0,4.718999999999999,4.7219999999999995,52.5303,52.5321,3.0
3600.0,71.0,239.0,4.718999999999999,4.7219999999999995,52.5375,52.5393,3.0
3601.0,71.0,240.0,4.718999999999999,4.7219999999999995,52.5393,52.5411,1.0
3604.0,72.0,32.0,4.7221,4.725,52.165,52.1667,3.0
3605.0,72.0,39.0,4.7221,4.725,52.1775,52.1793,3.0
3611.0,72.0,58.0,4.7221,4.725,52.2117,52.2135,3.0
3613.0,72.0,84.0,4.7221,4.725,52.2586,52.2603,1.0
3618.0,72.0,101.0,4.7221,4.725,52.2892,52.2909,3.0
3619.0,72.0,102.0,4.7221,4.725,52.2909,52.2927,3.0
3620.0,72.0,103.0,4.7221,4.725,52.2928,52.2945,3.0
3623.0,72.0,138.0,4.7221,4.725,52.3557,52.3575,3.0
3624.0,72.0,153.0,4.7221,4.725,52.3827,52.3845,2.0
3625.0,72.0,155.0,4.7221,4.725,52.3864,52.3881,3.0
3627.0,72.0,189.0,4.7221,4.725,52.4475,52.4493,2.0
3632.0,72.0,216.0,4.7221,4.725,52.4961,52.4979,3.0
3634.0,72.0,233.0,4.7221,4.725,52.5267,52.5285,4.0
3635.0,72.0,240.0,4.7221,4.725,52.5393,52.5411,3.0
3636.0,72.0,244.0,4.7221,4.725,52.5465,52.5483,3.0
3641.0,73.0,29.0,4.7251,4.728,52.1595,52.1613,3.0
3643.0,73.0,31.0,4.7251,4.728,52.1631,52.1649,2.0
3645.0,73.0,42.0,4.7251,4.728,52.183,52.1847,1.0
3647.0,73.0,45.0,4.7251,4.728,52.1884,52.1901,3.0
3648.0,73.0,57.0,4.7251,4.728,52.21,52.2117,2.0
3650.0,73.0,69.0,4.7251,4.728,52.2316,52.2333,2.0
3653.0,73.0,90.0,4.7251,4.728,52.2693,52.2711,1.0
3654.0,73.0,95.0,4.7251,4.728,52.2783,52.2801,3.0
3655.0,73.0,101.0,4.7251,4.728,52.2892,52.2909,3.0
3656.0,73.0,108.0,4.7251,4.728,52.3018,52.3035,3.0
3658.0,73.0,139.0,4.7251,4.728,52.3575,52.3593,1.0
3659.0,73.0,153.0,4.7251,4.728,52.3827,52.3845,1.0
3660.0,73.0,181.0,4.7251,4.728,52.4331,52.4349,3.0
3661.0,73.0,191.0,4.7251,4.728,52.4511,52.4529,2.0
3662.0,73.0,192.0,4.7251,4.728,52.4529,52.4547,1.0
3663.0,73.0,202.0,4.7251,4.728,52.4709,52.4727,3.0
3664.0,73.0,225.0,4.7251,4.728,52.5123,52.5141,3.0
3665.0,73.0,233.0,4.7251,4.728,52.5267,52.5285,2.0
3666.0,73.0,244.0,4.7251,4.728,52.5465,52.5483,2.0
3667.0,73.0,245.0,4.7251,4.728,52.5483,52.5501,2.0
3668.0,73.0,250.0,4.7251,4.728,52.5573,52.5591,1.0
3669.0,73.0,251.0,4.7251,4.728,52.5591,52.5609,1.0
3673.0,74.0,32.0,4.7281,4.731,52.165,52.1667,2.0
3678.0,74.0,40.0,4.7281,4.731,52.1794,52.1811,3.0
3679.0,74.0,41.0,4.7281,4.731,52.1811,52.1829,3.0
3682.0,74.0,49.0,4.7281,4.731,52.1955,52.1973,1.0
3686.0,74.0,62.0,4.7281,4.731,52.218999999999994,52.2207,1.0
3691.0,74.0,100.0,4.7281,4.731,52.2873,52.2891,3.0
3692.0,74.0,124.0,4.7281,4.731,52.3305,52.3323,1.0
3693.0,74.0,139.0,4.7281,4.731,52.3575,52.3593,2.0
3694.0,74.0,140.0,4.7281,4.731,52.3594,52.3611,1.0
3696.0,74.0,153.0,4.7281,4.731,52.3827,52.3845,1.0
3697.0,74.0,154.0,4.7281,4.731,52.3845,52.3863,1.0
3698.0,74.0,164.0,4.7281,4.731,52.4026,52.4043,3.0
3700.0,74.0,191.0,4.7281,4.731,52.4511,52.4529,4.0
3701.0,74.0,192.0,4.7281,4.731,52.4529,52.4547,2.0
3702.0,74.0,193.0,4.7281,4.731,52.4547,52.4565,1.0
3704.0,74.0,248.0,4.7281,4.731,52.5537,52.5555,2.0
3705.0,74.0,249.0,4.7281,4.731,52.5555,52.5573,1.0
3706.0,74.0,250.0,4.7281,4.731,52.5573,52.5591,1.0
3707.0,74.0,251.0,4.7281,4.731,52.5591,52.5609,1.0
3708.0,74.0,252.0,4.7281,4.731,52.5609,52.5627,1.0
3709.0,74.0,253.0,4.7281,4.731,52.5627,52.5645,2.0
3712.0,75.0,37.0,4.731,4.734,52.174,52.1757,3.0
3717.0,75.0,48.0,4.731,4.734,52.1937,52.1955,3.0
3722.0,75.0,67.0,4.731,4.734,52.228,52.2297,4.0
3725.0,75.0,86.0,4.731,4.734,52.2622,52.2639,3.0
3726.0,75.0,96.0,4.731,4.734,52.2802,52.2819,3.0
3727.0,75.0,98.0,4.731,4.734,52.2838,52.2855,3.0
3729.0,75.0,126.0,4.731,4.734,52.3341,52.3359,3.0
3730.0,75.0,141.0,4.731,4.734,52.3611,52.3629,3.0
3731.0,75.0,150.0,4.731,4.734,52.3774,52.3791,1.0
3733.0,75.0,152.0,4.731,4.734,52.381,52.3827,1.0
3734.0,75.0,154.0,4.731,4.734,52.3845,52.3863,3.0
3735.0,75.0,174.0,4.731,4.734,52.4206,52.4223,4.0
3742.0,75.0,249.0,4.731,4.734,52.5555,52.5573,1.0
3744.0,75.0,251.0,4.731,4.734,52.5591,52.5609,1.0
3745.0,75.0,252.0,4.731,4.734,52.5609,52.5627,5.0
3746.0,75.0,253.0,4.731,4.734,52.5627,52.5645,1.0
3747.0,75.0,254.0,4.731,4.734,52.5645,52.5663,3.0
3748.0,75.0,255.0,4.731,4.734,52.5663,52.5681,3.0
3750.0,76.0,38.0,4.734,4.737,52.1757,52.1775,2.0
3755.0,76.0,47.0,4.734,4.737,52.192,52.1937,3.0
3757.0,76.0,55.0,4.734,4.737,52.2063,52.2081,2.0
3760.0,76.0,96.0,4.734,4.737,52.2802,52.2819,1.0
3761.0,76.0,97.0,4.734,4.737,52.2819,52.2837,3.0
3764.0,76.0,149.0,4.734,4.737,52.3755,52.3773,1.0
3765.0,76.0,151.0,4.734,4.737,52.3791,52.3809,1.0
3766.0,76.0,152.0,4.734,4.737,52.381,52.3827,3.0
3767.0,76.0,153.0,4.734,4.737,52.3827,52.3845,3.0
3770.0,76.0,167.0,4.734,4.737,52.408,52.4097,3.0
3771.0,76.0,193.0,4.734,4.737,52.4547,52.4565,1.0
3772.0,76.0,194.0,4.734,4.737,52.4565,52.4583,1.0
3774.0,76.0,198.0,4.734,4.737,52.4637,52.4655,1.0
3776.0,76.0,233.0,4.734,4.737,52.5267,52.5285,4.0
3777.0,76.0,249.0,4.734,4.737,52.5555,52.5573,4.0
3778.0,76.0,250.0,4.734,4.737,52.5573,52.5591,1.0
3779.0,76.0,251.0,4.734,4.737,52.5591,52.5609,1.0
3780.0,76.0,252.0,4.734,4.737,52.5609,52.5627,1.0
3781.0,76.0,253.0,4.734,4.737,52.5627,52.5645,1.0
3786.0,77.0,48.0,4.737,4.74,52.1937,52.1955,2.0
3792.0,77.0,65.0,4.737,4.74,52.2243,52.2261,1.0
3794.0,77.0,67.0,4.737,4.74,52.228,52.2297,1.0
3795.0,77.0,68.0,4.737,4.74,52.2297,52.2315,1.0
3796.0,77.0,69.0,4.737,4.74,52.2316,52.2333,1.0
3798.0,77.0,85.0,4.737,4.74,52.2603,52.2621,4.0
3799.0,77.0,86.0,4.737,4.74,52.2622,52.2639,3.0
3800.0,77.0,87.0,4.737,4.74,52.2639,52.2657,3.0
3801.0,77.0,89.0,4.737,4.74,52.2676,52.2693,1.0
3803.0,77.0,97.0,4.737,4.74,52.2819,52.2837,1.0
3805.0,77.0,143.0,4.737,4.74,52.3647,52.3665,1.0
3807.0,77.0,150.0,4.737,4.74,52.3774,52.3791,1.0
3808.0,77.0,151.0,4.737,4.74,52.3791,52.3809,3.0
3809.0,77.0,152.0,4.737,4.74,52.381,52.3827,4.0
3810.0,77.0,154.0,4.737,4.74,52.3845,52.3863,3.0
3811.0,77.0,155.0,4.737,4.74,52.3864,52.3881,3.0
3817.0,77.0,195.0,4.737,4.74,52.4583,52.4601,4.0
3819.0,77.0,197.0,4.737,4.74,52.4619,52.4637,4.0
3820.0,77.0,199.0,4.737,4.74,52.4655,52.4673,1.0
3823.0,77.0,210.0,4.737,4.74,52.4853,52.4871,3.0
3826.0,77.0,252.0,4.737,4.74,52.5609,52.5627,4.0
3827.0,77.0,253.0,4.737,4.74,52.5627,52.5645,1.0
3828.0,77.0,254.0,4.737,4.74,52.5645,52.5663,1.0
3831.0,78.0,43.0,4.74,4.743,52.1847,52.1865,3.0
3833.0,78.0,48.0,4.74,4.743,52.1937,52.1955,2.0
3838.0,78.0,68.0,4.74,4.743,52.2297,52.2315,1.0
3839.0,78.0,69.0,4.74,4.743,52.2316,52.2333,1.0
3841.0,78.0,90.0,4.74,4.743,52.2693,52.2711,2.0
3842.0,78.0,92.0,4.74,4.743,52.2729,52.2747,3.0
3843.0,78.0,96.0,4.74,4.743,52.2802,52.2819,5.0
3844.0,78.0,144.0,4.74,4.743,52.3665,52.3683,3.0
3846.0,78.0,149.0,4.74,4.743,52.3755,52.3773,2.0
3847.0,78.0,150.0,4.74,4.743,52.3774,52.3791,1.0
3848.0,78.0,151.0,4.74,4.743,52.3791,52.3809,1.0
3849.0,78.0,152.0,4.74,4.743,52.381,52.3827,3.0
3850.0,78.0,154.0,4.74,4.743,52.3845,52.3863,5.0
3851.0,78.0,155.0,4.74,4.743,52.3864,52.3881,1.0
3852.0,78.0,156.0,4.74,4.743,52.3881,52.3899,2.0
3854.0,78.0,197.0,4.74,4.743,52.4619,52.4637,1.0
3855.0,78.0,198.0,4.74,4.743,52.4637,52.4655,1.0
3856.0,78.0,199.0,4.74,4.743,52.4655,52.4673,1.0
3857.0,78.0,200.0,4.74,4.743,52.4673,52.4691,1.0
3858.0,78.0,201.0,4.74,4.743,52.4691,52.4709,1.0
3861.0,78.0,211.0,4.74,4.743,52.4871,52.4889,2.0
3864.0,78.0,254.0,4.74,4.743,52.5645,52.5663,4.0
3867.0,79.0,2.0,4.743,4.746,52.1109,52.1127,5.0
3870.0,79.0,46.0,4.743,4.746,52.1901,52.1919,3.0
3873.0,79.0,68.0,4.743,4.746,52.2297,52.2315,1.0
3874.0,79.0,69.0,4.743,4.746,52.2316,52.2333,1.0
3876.0,79.0,89.0,4.743,4.746,52.2676,52.2693,1.0
3877.0,79.0,95.0,4.743,4.746,52.2783,52.2801,3.0
3881.0,79.0,148.0,4.743,4.746,52.3737,52.3755,1.0
3882.0,79.0,150.0,4.743,4.746,52.3774,52.3791,1.0
3884.0,79.0,152.0,4.743,4.746,52.381,52.3827,1.0
3885.0,79.0,153.0,4.743,4.746,52.3827,52.3845,1.0
3886.0,79.0,155.0,4.743,4.746,52.3864,52.3881,1.0
3887.0,79.0,185.0,4.743,4.746,52.4403,52.4421,2.0
3891.0,79.0,199.0,4.743,4.746,52.4655,52.4673,2.0
3892.0,79.0,200.0,4.743,4.746,52.4673,52.4691,1.0
3893.0,79.0,203.0,4.743,4.746,52.4727,52.4745,4.0
3894.0,79.0,204.0,4.743,4.746,52.4745,52.4763,3.0
3895.0,79.0,205.0,4.743,4.746,52.4763,52.4781,4.0
3896.0,79.0,268.0,4.743,4.746,52.5897,52.5915,3.0
3900.0,80.0,49.0,4.7461,4.749,52.1955,52.1973,2.0
3903.0,80.0,67.0,4.7461,4.749,52.228,52.2297,3.0
3904.0,80.0,68.0,4.7461,4.749,52.2297,52.2315,1.0
3905.0,80.0,69.0,4.7461,4.749,52.2316,52.2333,1.0
3906.0,80.0,70.0,4.7461,4.749,52.2333,52.2351,1.0
3907.0,80.0,71.0,4.7461,4.749,52.2351,52.2369,4.0
3908.0,80.0,87.0,4.7461,4.749,52.2639,52.2657,4.0
3909.0,80.0,89.0,4.7461,4.749,52.2676,52.2693,1.0
3910.0,80.0,90.0,4.7461,4.749,52.2693,52.2711,1.0
3911.0,80.0,91.0,4.7461,4.749,52.2712,52.2729,1.0
3912.0,80.0,92.0,4.7461,4.749,52.2729,52.2747,1.0
3913.0,80.0,93.0,4.7461,4.749,52.2747,52.2765,3.0
3914.0,80.0,95.0,4.7461,4.749,52.2783,52.2801,3.0
3915.0,80.0,100.0,4.7461,4.749,52.2873,52.2891,3.0
3917.0,80.0,138.0,4.7461,4.749,52.3557,52.3575,3.0
3918.0,80.0,146.0,4.7461,4.749,52.3701,52.3719,3.0
3920.0,80.0,148.0,4.7461,4.749,52.3737,52.3755,1.0
3921.0,80.0,149.0,4.7461,4.749,52.3755,52.3773,3.0
3922.0,80.0,150.0,4.7461,4.749,52.3774,52.3791,1.0
3923.0,80.0,151.0,4.7461,4.749,52.3791,52.3809,1.0
3924.0,80.0,152.0,4.7461,4.749,52.381,52.3827,1.0
3925.0,80.0,154.0,4.7461,4.749,52.3845,52.3863,3.0
3926.0,80.0,164.0,4.7461,4.749,52.4026,52.4043,3.0
3927.0,80.0,185.0,4.7461,4.749,52.4403,52.4421,2.0
3929.0,80.0,200.0,4.7461,4.749,52.4673,52.4691,1.0
3930.0,80.0,201.0,4.7461,4.749,52.4691,52.4709,1.0
3931.0,80.0,202.0,4.7461,4.749,52.4709,52.4727,1.0
3932.0,80.0,203.0,4.7461,4.749,52.4727,52.4745,1.0
3933.0,80.0,204.0,4.7461,4.749,52.4745,52.4763,3.0
3934.0,80.0,210.0,4.7461,4.749,52.4853,52.4871,1.0
3935.0,80.0,211.0,4.7461,4.749,52.4871,52.4889,1.0
3936.0,80.0,212.0,4.7461,4.749,52.4889,52.4907,2.0
3938.0,80.0,218.0,4.7461,4.749,52.4997,52.5015,5.0
3939.0,80.0,219.0,4.7461,4.749,52.5015,52.5033,4.0
3940.0,80.0,221.0,4.7461,4.749,52.5051,52.5069,1.0
3942.0,80.0,257.0,4.7461,4.749,52.5699,52.5717,2.0
3947.0,81.0,47.0,4.7491,4.752,52.192,52.1937,2.0
3954.0,81.0,67.0,4.7491,4.752,52.228,52.2297,3.0
3955.0,81.0,68.0,4.7491,4.752,52.2297,52.2315,1.0
3956.0,81.0,69.0,4.7491,4.752,52.2316,52.2333,1.0
3957.0,81.0,70.0,4.7491,4.752,52.2333,52.2351,3.0
3958.0,81.0,71.0,4.7491,4.752,52.2351,52.2369,1.0
3959.0,81.0,72.0,4.7491,4.752,52.236999999999995,52.2387,3.0
3960.0,81.0,73.0,4.7491,4.752,52.2387,52.2405,1.0
3961.0,81.0,87.0,4.7491,4.752,52.2639,52.2657,1.0
3962.0,81.0,88.0,4.7491,4.752,52.2657,52.2675,1.0
3963.0,81.0,89.0,4.7491,4.752,52.2676,52.2693,1.0
3964.0,81.0,90.0,4.7491,4.752,52.2693,52.2711,1.0
3965.0,81.0,91.0,4.7491,4.752,52.2712,52.2729,1.0
3966.0,81.0,93.0,4.7491,4.752,52.2747,52.2765,3.0
3967.0,81.0,95.0,4.7491,4.752,52.2783,52.2801,3.0
3968.0,81.0,133.0,4.7491,4.752,52.3468,52.3485,3.0
3972.0,81.0,148.0,4.7491,4.752,52.3737,52.3755,1.0
3973.0,81.0,149.0,4.7491,4.752,52.3755,52.3773,1.0
3974.0,81.0,150.0,4.7491,4.752,52.3774,52.3791,1.0
3975.0,81.0,151.0,4.7491,4.752,52.3791,52.3809,3.0
3976.0,81.0,152.0,4.7491,4.752,52.381,52.3827,1.0
3977.0,81.0,153.0,4.7491,4.752,52.3827,52.3845,1.0
3978.0,81.0,154.0,4.7491,4.752,52.3845,52.3863,1.0
3979.0,81.0,155.0,4.7491,4.752,52.3864,52.3881,1.0
3981.0,81.0,168.0,4.7491,4.752,52.4097,52.4115,2.0
3983.0,81.0,183.0,4.7491,4.752,52.4367,52.4385,4.0
3984.0,81.0,202.0,4.7491,4.752,52.4709,52.4727,1.0
3985.0,81.0,203.0,4.7491,4.752,52.4727,52.4745,1.0
3986.0,81.0,205.0,4.7491,4.752,52.4763,52.4781,1.0
3987.0,81.0,206.0,4.7491,4.752,52.4781,52.4799,3.0
3988.0,81.0,207.0,4.7491,4.752,52.4799,52.4817,1.0
3989.0,81.0,209.0,4.7491,4.752,52.4835,52.4853,1.0
3990.0,81.0,210.0,4.7491,4.752,52.4853,52.4871,1.0
3991.0,81.0,211.0,4.7491,4.752,52.4871,52.4889,2.0
3992.0,81.0,212.0,4.7491,4.752,52.4889,52.4907,1.0
3993.0,81.0,217.0,4.7491,4.752,52.4979,52.4997,1.0
3994.0,81.0,218.0,4.7491,4.752,52.4997,52.5015,1.0
3995.0,81.0,219.0,4.7491,4.752,52.5015,52.5033,1.0
3996.0,81.0,220.0,4.7491,4.752,52.5033,52.5051,1.0
3997.0,81.0,221.0,4.7491,4.752,52.5051,52.5069,4.0
3999.0,81.0,227.0,4.7491,4.752,52.5159,52.5177,2.0
4004.0,81.0,266.0,4.7491,4.752,52.5861,52.5879,3.0
4008.0,82.0,48.0,4.7521,4.755,52.1937,52.1955,1.0
4009.0,82.0,51.0,4.7521,4.755,52.1991,52.2009,2.0
4010.0,82.0,54.0,4.7521,4.755,52.2046,52.2063,3.0
4013.0,82.0,68.0,4.7521,4.755,52.2297,52.2315,2.0
